rep_id,n,tau,rho,p,fun,time
65,262144,0,0,2,Knight (original),0.0636899999999878
65,262144,0,0,2,Knight (extended),0.149040000000023
65,262144,0,0,2,d-a-c,1.33899999999994
65,262144,0,0,4,d-a-c,7.29539999999979
65,262144,0,0,6,d-a-c,15.0410000000003
65,262144,0,0,8,d-a-c,20.3720000000001
65,262144,0,0,10,d-a-c,80.3187999999995
65,262144,0,0,2,brute force,428.897000000005
65,262144,0,0,10,brute force,784.793999999994
66,262144,0,0,2,Knight (original),0.0624199999999837
66,262144,0,0,2,Knight (extended),0.139969999999958
66,262144,0,0,2,d-a-c,1.2679999999993
66,262144,0,0,4,d-a-c,7.09100000000035
66,262144,0,0,6,d-a-c,14.5186000000002
66,262144,0,0,8,d-a-c,20.2183999999994
66,262144,0,0,10,d-a-c,80.4455999999991
66,262144,0,0,2,brute force,437.383000000002
66,262144,0,0,10,brute force,763.162000000004
67,262144,0,0,2,Knight (original),0.0595399999999791
67,262144,0,0,2,Knight (extended),0.124119999999966
67,262144,0,0,2,d-a-c,1.10780000000086
67,262144,0,0,4,d-a-c,6.70819999999949
67,262144,0,0,6,d-a-c,14.3720000000001
67,262144,0,0,8,d-a-c,20.3547999999995
67,262144,0,0,10,d-a-c,81.4534
67,262144,0,0,2,brute force,464.186000000002
67,262144,0,0,10,brute force,801.982000000004
68,262144,0,0,2,Knight (original),0.0562900000000082
68,262144,0,0,2,Knight (extended),0.123640000000014
68,262144,0,0,2,d-a-c,1.0968000000008
68,262144,0,0,4,d-a-c,6.64140000000043
68,262144,0,0,6,d-a-c,14.3517999999996
68,262144,0,0,8,d-a-c,20.3254000000001
68,262144,0,0,10,d-a-c,81.2538000000001
68,262144,0,0,2,brute force,457.472999999998
68,262144,0,0,10,brute force,791.389000000003
69,262144,0,0,2,Knight (original),0.0631900000000314
69,262144,0,0,2,Knight (extended),0.138929999999964
69,262144,0,0,2,d-a-c,1.22880000000005
69,262144,0,0,4,d-a-c,6.83220000000001
69,262144,0,0,6,d-a-c,14.4741999999998
69,262144,0,0,8,d-a-c,20.2835999999996
69,262144,0,0,10,d-a-c,80.6945999999996
69,262144,0,0,2,brute force,446.705999999998
69,262144,0,0,10,brute force,793.660000000004
70,262144,0,0,2,Knight (original),0.0635199999999895
70,262144,0,0,2,Knight (extended),0.149119999999966
70,262144,0,0,2,d-a-c,1.27580000000016
70,262144,0,0,4,d-a-c,7.04360000000015
70,262144,0,0,6,d-a-c,14.6567999999999
70,262144,0,0,8,d-a-c,20.5195999999996
70,262144,0,0,10,d-a-c,80.1881999999998
70,262144,0,0,2,brute force,420.591
70,262144,0,0,10,brute force,823.072999999997
71,262144,0,0,2,Knight (original),0.0584000000000378
71,262144,0,0,2,Knight (extended),0.12387999999999
71,262144,0,0,2,d-a-c,1.10760000000009
71,262144,0,0,4,d-a-c,6.68419999999896
71,262144,0,0,6,d-a-c,14.4165999999997
71,262144,0,0,8,d-a-c,20.401999999999
71,262144,0,0,10,d-a-c,82.1573999999993
71,262144,0,0,2,brute force,460.601000000002
71,262144,0,0,10,brute force,793.434000000001
72,262144,0,0,2,Knight (original),0.0571699999999692
72,262144,0,0,2,Knight (extended),0.12351999999999
72,262144,0,0,2,d-a-c,1.11179999999877
72,262144,0,0,4,d-a-c,6.60139999999956
72,262144,0,0,6,d-a-c,14.2627999999997
72,262144,0,0,8,d-a-c,20.2241999999998
72,262144,0,0,10,d-a-c,80.9286000000007
72,262144,0,0,2,brute force,457.540999999998
72,262144,0,0,10,brute force,781.342000000004
73,262144,0,0,2,Knight (original),0.0609100000000035
73,262144,0,0,2,Knight (extended),0.123130000000019
73,262144,0,0,2,d-a-c,1.13020000000106
73,262144,0,0,4,d-a-c,6.74859999999899
73,262144,0,0,6,d-a-c,14.5428
73,262144,0,0,8,d-a-c,20.540400000001
73,262144,0,0,10,d-a-c,81.9114000000002
73,262144,0,0,2,brute force,444.009999999995
73,262144,0,0,10,brute force,743.146000000001
74,262144,0,0,2,Knight (original),0.0632200000000012
74,262144,0,0,2,Knight (extended),0.13913999999997
74,262144,0,0,2,d-a-c,1.24860000000044
74,262144,0,0,4,d-a-c,7.04579999999987
74,262144,0,0,6,d-a-c,14.7229999999996
74,262144,0,0,8,d-a-c,20.7145999999993
74,262144,0,0,10,d-a-c,81.2343999999997
74,262144,0,0,2,brute force,447.498
74,262144,0,0,10,brute force,776.449999999997
75,262144,0,0,2,Knight (original),0.0684600000000501
75,262144,0,0,2,Knight (extended),0.165420000000013
75,262144,0,0,2,d-a-c,1.48340000000026
75,262144,0,0,4,d-a-c,7.68059999999969
75,262144,0,0,6,d-a-c,15.6580000000002
75,262144,0,0,8,d-a-c,21.1157999999996
75,262144,0,0,10,d-a-c,80.9506000000009
75,262144,0,0,2,brute force,419.344000000005
75,262144,0,0,10,brute force,761.987999999998
76,262144,0,0,2,Knight (original),0.058070000000007
76,262144,0,0,2,Knight (extended),0.115609999999942
76,262144,0,0,2,d-a-c,1.10840000000026
76,262144,0,0,4,d-a-c,6.71140000000014
76,262144,0,0,6,d-a-c,14.5194000000003
76,262144,0,0,8,d-a-c,20.2716
76,262144,0,0,10,d-a-c,81.4207999999999
76,262144,0,0,2,brute force,475.191999999996
76,262144,0,0,10,brute force,751.356
77,262144,0,0,2,Knight (original),0.0643000000000029
77,262144,0,0,2,Knight (extended),0.142099999999991
77,262144,0,0,2,d-a-c,1.34100000000035
77,262144,0,0,4,d-a-c,7.35560000000114
77,262144,0,0,6,d-a-c,15.3527999999991
77,262144,0,0,8,d-a-c,20.8994000000006
77,262144,0,0,10,d-a-c,81.0245999999999
77,262144,0,0,2,brute force,425.655999999995
77,262144,0,0,10,brute force,745.518000000004
78,262144,0,0,2,Knight (original),0.0613300000000163
78,262144,0,0,2,Knight (extended),0.137550000000047
78,262144,0,0,2,d-a-c,1.25480000000098
78,262144,0,0,4,d-a-c,7.06999999999971
78,262144,0,0,6,d-a-c,14.9665999999997
78,262144,0,0,8,d-a-c,20.5694000000003
78,262144,0,0,10,d-a-c,80.6703999999998
78,262144,0,0,2,brute force,407.841
78,262144,0,0,10,brute force,801.487999999998
79,262144,0,0,2,Knight (original),0.0597600000000239
79,262144,0,0,2,Knight (extended),0.119799999999959
79,262144,0,0,2,d-a-c,1.10299999999988
79,262144,0,0,4,d-a-c,6.75800000000018
79,262144,0,0,6,d-a-c,14.5141999999993
79,262144,0,0,8,d-a-c,20.3699999999997
79,262144,0,0,10,d-a-c,81.0353999999992
79,262144,0,0,2,brute force,448.676
79,262144,0,0,10,brute force,792.037000000004
80,262144,0,0,2,Knight (original),0.0603399999999965
80,262144,0,0,2,Knight (extended),0.118949999999968
80,262144,0,0,2,d-a-c,1.11159999999945
80,262144,0,0,4,d-a-c,6.74780000000028
80,262144,0,0,6,d-a-c,14.5671999999991
80,262144,0,0,8,d-a-c,20.4130000000005
80,262144,0,0,10,d-a-c,81.5667999999991
80,262144,0,0,2,brute force,458.533000000003
80,262144,0,0,10,brute force,787.212
81,262144,0,0,2,Knight (original),0.0624399999999878
81,262144,0,0,2,Knight (extended),0.132609999999986
81,262144,0,0,2,d-a-c,1.23560000000143
81,262144,0,0,4,d-a-c,7.08159999999916
81,262144,0,0,6,d-a-c,14.6734000000011
81,262144,0,0,8,d-a-c,20.5666000000012
81,262144,0,0,10,d-a-c,81.7678
81,262144,0,0,2,brute force,458.731
81,262144,0,0,10,brute force,789.257999999994
82,262144,0,0,2,Knight (original),0.064519999999975
82,262144,0,0,2,Knight (extended),0.132780000000057
82,262144,0,0,2,d-a-c,1.175
82,262144,0,0,4,d-a-c,7.04419999999955
82,262144,0,0,6,d-a-c,14.7429999999993
82,262144,0,0,8,d-a-c,20.4940000000002
82,262144,0,0,10,d-a-c,81.0887999999992
82,262144,0,0,2,brute force,470.138999999996
82,262144,0,0,10,brute force,799.698999999993
83,262144,0,0,2,Knight (original),0.0597899999999936
83,262144,0,0,2,Knight (extended),0.118989999999976
83,262144,0,0,2,d-a-c,1.11119999999937
83,262144,0,0,4,d-a-c,6.8
83,262144,0,0,6,d-a-c,14.6880000000005
83,262144,0,0,8,d-a-c,20.4876000000004
83,262144,0,0,10,d-a-c,81.3824000000008
83,262144,0,0,2,brute force,454.490000000005
83,262144,0,0,10,brute force,777.269
84,262144,0,0,2,Knight (original),0.058859999999986
84,262144,0,0,2,Knight (extended),0.119069999999992
84,262144,0,0,2,d-a-c,1.119200000001
84,262144,0,0,4,d-a-c,6.78659999999945
84,262144,0,0,6,d-a-c,14.5397999999987
84,262144,0,0,8,d-a-c,20.480799999999
84,262144,0,0,10,d-a-c,81.4596000000005
84,262144,0,0,2,brute force,463.248
84,262144,0,0,10,brute force,766.876000000004
85,262144,0,0,2,Knight (original),0.0616000000000349
85,262144,0,0,2,Knight (extended),0.12833000000006
85,262144,0,0,2,d-a-c,1.15580000000045
85,262144,0,0,4,d-a-c,6.69179999999906
85,262144,0,0,6,d-a-c,14.3844000000012
85,262144,0,0,8,d-a-c,20.3994000000006
85,262144,0,0,10,d-a-c,80.6884000000006
85,262144,0,0,2,brute force,451.716
85,262144,0,0,10,brute force,757.671000000002
86,262144,0,0,2,Knight (original),0.065109999999986
86,262144,0,0,2,Knight (extended),0.144759999999951
86,262144,0,0,2,d-a-c,1.30460000000021
86,262144,0,0,4,d-a-c,6.9820000000007
86,262144,0,0,6,d-a-c,14.4694000000003
86,262144,0,0,8,d-a-c,20.3554000000004
86,262144,0,0,10,d-a-c,81.0210000000006
86,262144,0,0,2,brute force,456.900000000002
86,262144,0,0,10,brute force,808.267999999996
87,262144,0,0,2,Knight (original),0.0669499999999971
87,262144,0,0,2,Knight (extended),0.152989999999991
87,262144,0,0,2,d-a-c,1.30040000000008
87,262144,0,0,4,d-a-c,7.48640000000014
87,262144,0,0,6,d-a-c,15.8447999999989
87,262144,0,0,8,d-a-c,21.3788000000001
87,262144,0,0,10,d-a-c,80.6835999999996
87,262144,0,0,2,brute force,389.226999999999
87,262144,0,0,10,brute force,789.707999999999
88,262144,0,0,2,Knight (original),0.0575699999999779
88,262144,0,0,2,Knight (extended),0.117740000000049
88,262144,0,0,2,d-a-c,1.08659999999945
88,262144,0,0,4,d-a-c,6.63099999999977
88,262144,0,0,6,d-a-c,14.2974000000002
88,262144,0,0,8,d-a-c,20.2786000000007
88,262144,0,0,10,d-a-c,81.0529999999999
88,262144,0,0,2,brute force,455.398000000001
88,262144,0,0,10,brute force,777.883000000002
89,262144,0,0,2,Knight (original),0.0647099999999773
89,262144,0,0,2,Knight (extended),0.146190000000061
89,262144,0,0,2,d-a-c,1.25760000000009
89,262144,0,0,4,d-a-c,7.30080000000016
89,262144,0,0,6,d-a-c,16.0015999999989
89,262144,0,0,8,d-a-c,21.4974000000002
89,262144,0,0,10,d-a-c,80.7483999999997
89,262144,0,0,2,brute force,393.021000000001
89,262144,0,0,10,brute force,802.346000000005
90,262144,0,0,2,Knight (original),0.0640699999999924
90,262144,0,0,2,Knight (extended),0.14377999999997
90,262144,0,0,2,d-a-c,1.32160000000004
90,262144,0,0,4,d-a-c,7.36560000000027
90,262144,0,0,6,d-a-c,15.6315999999992
90,262144,0,0,8,d-a-c,20.5357999999993
90,262144,0,0,10,d-a-c,80.316399999999
90,262144,0,0,2,brute force,410.004000000001
90,262144,0,0,10,brute force,758.159999999996
91,262144,0,0,2,Knight (original),0.0607400000000052
91,262144,0,0,2,Knight (extended),0.125499999999956
91,262144,0,0,2,d-a-c,1.10780000000086
91,262144,0,0,4,d-a-c,6.6974000000002
91,262144,0,0,6,d-a-c,14.4436000000002
91,262144,0,0,8,d-a-c,20.3797999999995
91,262144,0,0,10,d-a-c,82.0567999999999
91,262144,0,0,2,brute force,474.123
91,262144,0,0,10,brute force,776.059000000001
92,262144,0,0,2,Knight (original),0.05833000000006
92,262144,0,0,2,Knight (extended),0.12127999999997
92,262144,0,0,2,d-a-c,1.08380000000034
92,262144,0,0,4,d-a-c,6.61959999999963
92,262144,0,0,6,d-a-c,14.4224000000002
92,262144,0,0,8,d-a-c,20.3006000000009
92,262144,0,0,10,d-a-c,81.6450000000012
92,262144,0,0,2,brute force,458.337
92,262144,0,0,10,brute force,775.020000000004
93,262144,0,0,2,Knight (original),0.0611899999999878
93,262144,0,0,2,Knight (extended),0.135889999999999
93,262144,0,0,2,d-a-c,1.19879999999976
93,262144,0,0,4,d-a-c,6.77660000000033
93,262144,0,0,6,d-a-c,14.4505999999994
93,262144,0,0,8,d-a-c,20.4263999999996
93,262144,0,0,10,d-a-c,81.5907999999996
93,262144,0,0,2,brute force,465.699000000001
93,262144,0,0,10,brute force,781.431000000004
94,262144,0,0,2,Knight (original),0.0593000000000029
94,262144,0,0,2,Knight (extended),0.131469999999972
94,262144,0,0,2,d-a-c,1.15659999999916
94,262144,0,0,4,d-a-c,6.70820000000094
94,262144,0,0,6,d-a-c,14.3940000000002
94,262144,0,0,8,d-a-c,20.2550000000003
94,262144,0,0,10,d-a-c,80.8046000000002
94,262144,0,0,2,brute force,455.542999999998
94,262144,0,0,10,brute force,751.722999999998
95,262144,0,0,2,Knight (original),0.0575099999999657
95,262144,0,0,2,Knight (extended),0.121560000000027
95,262144,0,0,2,d-a-c,1.09900000000052
95,262144,0,0,4,d-a-c,6.62299999999959
95,262144,0,0,6,d-a-c,14.3443999999989
95,262144,0,0,8,d-a-c,20.3338000000003
95,262144,0,0,10,d-a-c,81.5193999999989
95,262144,0,0,2,brute force,466.875999999997
95,262144,0,0,10,brute force,761.631000000001
96,262144,0,0,2,Knight (original),0.0587399999999616
96,262144,0,0,2,Knight (extended),0.122750000000015
96,262144,0,0,2,d-a-c,1.11399999999994
96,262144,0,0,4,d-a-c,6.69320000000007
96,262144,0,0,6,d-a-c,14.3983999999997
96,262144,0,0,8,d-a-c,20.2309999999998
96,262144,0,0,10,d-a-c,81.4324000000008
96,262144,0,0,2,brute force,460.399000000005
96,262144,0,0,10,brute force,791.753000000004
97,262144,0,0,2,Knight (original),0.0595699999999488
97,262144,0,0,2,Knight (extended),0.129689999999973
97,262144,0,0,2,d-a-c,1.21380000000063
97,262144,0,0,4,d-a-c,6.90520000000106
97,262144,0,0,6,d-a-c,14.8001999999993
97,262144,0,0,8,d-a-c,20.8865999999995
97,262144,0,0,10,d-a-c,81.4305999999997
97,262144,0,0,2,brute force,387.960999999996
97,262144,0,0,10,brute force,728.719000000005
98,262144,0,0,2,Knight (original),0.0607400000000052
98,262144,0,0,2,Knight (extended),0.124780000000028
98,262144,0,0,2,d-a-c,1.17200000000012
98,262144,0,0,4,d-a-c,6.91839999999938
98,262144,0,0,6,d-a-c,14.6990000000005
98,262144,0,0,8,d-a-c,20.6266000000003
98,262144,0,0,10,d-a-c,82.4831999999995
98,262144,0,0,2,brute force,416.786999999997
98,262144,0,0,10,brute force,721.182000000001
99,262144,0,0,2,Knight (original),0.0626400000000285
99,262144,0,0,2,Knight (extended),0.152720000000045
99,262144,0,0,2,d-a-c,1.32820000000065
99,262144,0,0,4,d-a-c,7.32359999999899
99,262144,0,0,6,d-a-c,15.8644
99,262144,0,0,8,d-a-c,22.6088000000003
99,262144,0,0,10,d-a-c,81.6543999999995
99,262144,0,0,2,brute force,372.763000000006
99,262144,0,0,10,brute force,719.967000000004
100,262144,0,0,2,Knight (original),0.0604999999999563
100,262144,0,0,2,Knight (extended),0.121450000000041
100,262144,0,0,2,d-a-c,1.15040000000008
100,262144,0,0,4,d-a-c,6.86080000000075
100,262144,0,0,6,d-a-c,14.7896000000008
100,262144,0,0,8,d-a-c,20.7194000000003
100,262144,0,0,10,d-a-c,81.9854000000007
100,262144,0,0,2,brute force,392.298999999999
100,262144,0,0,10,brute force,696.567999999999
1,262144,0.5,0.707106781186548,2,Knight (original),0.0619600000000355
1,262144,0.5,0.707106781186548,2,Knight (extended),0.140679999999993
1,262144,0.5,0.707106781186548,2,d-a-c,1.3474000000002
1,262144,0.5,0.707106781186548,4,d-a-c,12.6928
1,262144,0.5,0.707106781186548,6,d-a-c,69.9527999999991
1,262144,0.5,0.707106781186548,8,d-a-c,254.6758
1,262144,0.5,0.707106781186548,10,d-a-c,426.072
1,262144,0.5,0.707106781186548,2,brute force,383.121999999996
1,262144,0.5,0.707106781186548,10,brute force,885.161
2,262144,0.5,0.707106781186548,2,Knight (original),0.0618799999999465
2,262144,0.5,0.707106781186548,2,Knight (extended),0.139419999999955
2,262144,0.5,0.707106781186548,2,d-a-c,1.41440000000002
2,262144,0.5,0.707106781186548,4,d-a-c,12.6834000000003
2,262144,0.5,0.707106781186548,6,d-a-c,69.5369999999995
2,262144,0.5,0.707106781186548,8,d-a-c,251.703600000001
2,262144,0.5,0.707106781186548,10,d-a-c,429.611
2,262144,0.5,0.707106781186548,2,brute force,388.468000000001
2,262144,0.5,0.707106781186548,10,brute force,845.567999999999
3,262144,0.5,0.707106781186548,2,Knight (original),0.0584500000000116
3,262144,0.5,0.707106781186548,2,Knight (extended),0.118680000000022
3,262144,0.5,0.707106781186548,2,d-a-c,1.17799999999988
3,262144,0.5,0.707106781186548,4,d-a-c,11.5194000000003
3,262144,0.5,0.707106781186548,6,d-a-c,67.8656000000003
3,262144,0.5,0.707106781186548,8,d-a-c,254.392400000001
3,262144,0.5,0.707106781186548,10,d-a-c,431.460000000001
3,262144,0.5,0.707106781186548,2,brute force,421.940000000002
3,262144,0.5,0.707106781186548,10,brute force,861.515999999996
4,262144,0.5,0.707106781186548,2,Knight (original),0.0582299999999668
4,262144,0.5,0.707106781186548,2,Knight (extended),0.118719999999958
4,262144,0.5,0.707106781186548,2,d-a-c,1.17639999999956
4,262144,0.5,0.707106781186548,4,d-a-c,11.5174000000014
4,262144,0.5,0.707106781186548,6,d-a-c,67.6425999999992
4,262144,0.5,0.707106781186548,8,d-a-c,254.3834
4,262144,0.5,0.707106781186548,10,d-a-c,428.329400000001
4,262144,0.5,0.707106781186548,2,brute force,448.016000000003
4,262144,0.5,0.707106781186548,10,brute force,862.945999999996
5,262144,0.5,0.707106781186548,2,Knight (original),0.0579699999999866
5,262144,0.5,0.707106781186548,2,Knight (extended),0.116789999999965
5,262144,0.5,0.707106781186548,2,d-a-c,1.17999999999884
5,262144,0.5,0.707106781186548,4,d-a-c,11.5254000000001
5,262144,0.5,0.707106781186548,6,d-a-c,67.691399999999
5,262144,0.5,0.707106781186548,8,d-a-c,251.981600000001
5,262144,0.5,0.707106781186548,10,d-a-c,422.2882
5,262144,0.5,0.707106781186548,2,brute force,383.899999999994
5,262144,0.5,0.707106781186548,10,brute force,878.993999999999
6,262144,0.5,0.707106781186548,2,Knight (original),0.0614899999999761
6,262144,0.5,0.707106781186548,2,Knight (extended),0.141419999999998
6,262144,0.5,0.707106781186548,2,d-a-c,1.3551999999996
6,262144,0.5,0.707106781186548,4,d-a-c,12.0550000000003
6,262144,0.5,0.707106781186548,6,d-a-c,68.2434000000008
6,262144,0.5,0.707106781186548,8,d-a-c,256.2436
6,262144,0.5,0.707106781186548,10,d-a-c,431.714999999999
6,262144,0.5,0.707106781186548,2,brute force,414.462
6,262144,0.5,0.707106781186548,10,brute force,880.634000000006
7,262144,0.5,0.707106781186548,2,Knight (original),0.0578399999999965
7,262144,0.5,0.707106781186548,2,Knight (extended),0.118119999999981
7,262144,0.5,0.707106781186548,2,d-a-c,1.16680000000051
7,262144,0.5,0.707106781186548,4,d-a-c,11.5835999999996
7,262144,0.5,0.707106781186548,6,d-a-c,67.6574000000008
7,262144,0.5,0.707106781186548,8,d-a-c,255.086600000001
7,262144,0.5,0.707106781186548,10,d-a-c,430.096000000001
7,262144,0.5,0.707106781186548,2,brute force,421.690000000002
7,262144,0.5,0.707106781186548,10,brute force,851.900000000001
8,262144,0.5,0.707106781186548,2,Knight (original),0.0579999999999563
8,262144,0.5,0.707106781186548,2,Knight (extended),0.117810000000027
8,262144,0.5,0.707106781186548,2,d-a-c,1.16039999999921
8,262144,0.5,0.707106781186548,4,d-a-c,11.4553999999989
8,262144,0.5,0.707106781186548,6,d-a-c,67.479800000001
8,262144,0.5,0.707106781186548,8,d-a-c,255.9554
8,262144,0.5,0.707106781186548,10,d-a-c,426.3754
8,262144,0.5,0.707106781186548,2,brute force,426.368999999999
8,262144,0.5,0.707106781186548,10,brute force,881.787000000004
9,262144,0.5,0.707106781186548,2,Knight (original),0.0590099999999802
9,262144,0.5,0.707106781186548,2,Knight (extended),0.127289999999994
9,262144,0.5,0.707106781186548,2,d-a-c,1.21159999999945
9,262144,0.5,0.707106781186548,4,d-a-c,11.5260000000009
9,262144,0.5,0.707106781186548,6,d-a-c,66.9644
9,262144,0.5,0.707106781186548,8,d-a-c,244.5724
9,262144,0.5,0.707106781186548,10,d-a-c,461.781600000001
9,262144,0.5,0.707106781186548,2,brute force,383.533000000003
9,262144,0.5,0.707106781186548,10,brute force,833.207000000002
10,262144,0.5,0.707106781186548,2,Knight (original),0.0583400000000256
10,262144,0.5,0.707106781186548,2,Knight (extended),0.125049999999974
10,262144,0.5,0.707106781186548,2,d-a-c,1.18859999999986
10,262144,0.5,0.707106781186548,4,d-a-c,11.6169999999998
10,262144,0.5,0.707106781186548,6,d-a-c,67.7351999999999
10,262144,0.5,0.707106781186548,8,d-a-c,244.211
10,262144,0.5,0.707106781186548,10,d-a-c,462.971000000001
10,262144,0.5,0.707106781186548,2,brute force,377.445
10,262144,0.5,0.707106781186548,10,brute force,824.572
11,262144,0.5,0.707106781186548,2,Knight (original),0.0625400000000082
11,262144,0.5,0.707106781186548,2,Knight (extended),0.140809999999983
11,262144,0.5,0.707106781186548,2,d-a-c,1.32419999999984
11,262144,0.5,0.707106781186548,4,d-a-c,12.1123999999996
11,262144,0.5,0.707106781186548,6,d-a-c,68.5199999999997
11,262144,0.5,0.707106781186548,8,d-a-c,249.65
11,262144,0.5,0.707106781186548,10,d-a-c,464.829400000001
11,262144,0.5,0.707106781186548,2,brute force,367.839999999997
11,262144,0.5,0.707106781186548,10,brute force,809.034
12,262144,0.5,0.707106781186548,2,Knight (original),0.0581399999999849
12,262144,0.5,0.707106781186548,2,Knight (extended),0.122539999999935
12,262144,0.5,0.707106781186548,2,d-a-c,1.16919999999955
12,262144,0.5,0.707106781186548,4,d-a-c,11.4112000000008
12,262144,0.5,0.707106781186548,6,d-a-c,67.5376000000004
12,262144,0.5,0.707106781186548,8,d-a-c,244.7716
12,262144,0.5,0.707106781186548,10,d-a-c,463.0186
12,262144,0.5,0.707106781186548,2,brute force,399.542000000001
12,262144,0.5,0.707106781186548,10,brute force,827.487000000001
13,262144,0.5,0.707106781186548,2,Knight (original),0.0645200000000477
13,262144,0.5,0.707106781186548,2,Knight (extended),0.146480000000011
13,262144,0.5,0.707106781186548,2,d-a-c,1.29780000000028
13,262144,0.5,0.707106781186548,4,d-a-c,12.2024000000005
13,262144,0.5,0.707106781186548,6,d-a-c,68.9644
13,262144,0.5,0.707106781186548,8,d-a-c,252.041800000001
13,262144,0.5,0.707106781186548,10,d-a-c,434.0056
13,262144,0.5,0.707106781186548,2,brute force,383.084999999999
13,262144,0.5,0.707106781186548,10,brute force,889.438999999999
14,262144,0.5,0.707106781186548,2,Knight (original),0.0630899999999383
14,262144,0.5,0.707106781186548,2,Knight (extended),0.140010000000038
14,262144,0.5,0.707106781186548,2,d-a-c,1.29419999999955
14,262144,0.5,0.707106781186548,4,d-a-c,11.972600000001
14,262144,0.5,0.707106781186548,6,d-a-c,68.8706000000006
14,262144,0.5,0.707106781186548,8,d-a-c,250.776400000001
14,262144,0.5,0.707106781186548,10,d-a-c,437.7542
14,262144,0.5,0.707106781186548,2,brute force,377.101000000002
14,262144,0.5,0.707106781186548,10,brute force,856.576000000001
15,262144,0.5,0.707106781186548,2,Knight (original),0.0577599999999802
15,262144,0.5,0.707106781186548,2,Knight (extended),0.125149999999994
15,262144,0.5,0.707106781186548,2,d-a-c,1.18719999999885
15,262144,0.5,0.707106781186548,4,d-a-c,11.6880000000005
15,262144,0.5,0.707106781186548,6,d-a-c,67.7270000000004
15,262144,0.5,0.707106781186548,8,d-a-c,257.4424
15,262144,0.5,0.707106781186548,10,d-a-c,439.8016
15,262144,0.5,0.707106781186548,2,brute force,410.143000000004
15,262144,0.5,0.707106781186548,10,brute force,850.751000000004
16,262144,0.5,0.707106781186548,2,Knight (original),0.0593000000000029
16,262144,0.5,0.707106781186548,2,Knight (extended),0.126050000000032
16,262144,0.5,0.707106781186548,2,d-a-c,1.20199999999895
16,262144,0.5,0.707106781186548,4,d-a-c,11.6567999999999
16,262144,0.5,0.707106781186548,6,d-a-c,68.187999999999
16,262144,0.5,0.707106781186548,8,d-a-c,255.6864
16,262144,0.5,0.707106781186548,10,d-a-c,434.2916
16,262144,0.5,0.707106781186548,2,brute force,426.472999999998
16,262144,0.5,0.707106781186548,10,brute force,830.540000000001
17,262144,0.5,0.707106781186548,2,Knight (original),0.0628100000000268
17,262144,0.5,0.707106781186548,2,Knight (extended),0.136650000000009
17,262144,0.5,0.707106781186548,2,d-a-c,1.30500000000029
17,262144,0.5,0.707106781186548,4,d-a-c,12.101999999999
17,262144,0.5,0.707106781186548,6,d-a-c,67.7471999999994
17,262144,0.5,0.707106781186548,8,d-a-c,252.311599999999
17,262144,0.5,0.707106781186548,10,d-a-c,441.325600000001
17,262144,0.5,0.707106781186548,2,brute force,424.186999999998
17,262144,0.5,0.707106781186548,10,brute force,845.990000000005
18,262144,0.5,0.707106781186548,2,Knight (original),0.0596899999999732
18,262144,0.5,0.707106781186548,2,Knight (extended),0.120210000000006
18,262144,0.5,0.707106781186548,2,d-a-c,1.23300000000017
18,262144,0.5,0.707106781186548,4,d-a-c,11.5842000000004
18,262144,0.5,0.707106781186548,6,d-a-c,67.5786000000007
18,262144,0.5,0.707106781186548,8,d-a-c,253.0962
18,262144,0.5,0.707106781186548,10,d-a-c,434.093800000001
18,262144,0.5,0.707106781186548,2,brute force,414.164000000004
18,262144,0.5,0.707106781186548,10,brute force,862.356
19,262144,0.5,0.707106781186548,2,Knight (original),0.0595400000000518
19,262144,0.5,0.707106781186548,2,Knight (extended),0.125779999999941
19,262144,0.5,0.707106781186548,2,d-a-c,1.19759999999951
19,262144,0.5,0.707106781186548,4,d-a-c,11.7101999999999
19,262144,0.5,0.707106781186548,6,d-a-c,67.2634000000006
19,262144,0.5,0.707106781186548,8,d-a-c,250.9288
19,262144,0.5,0.707106781186548,10,d-a-c,427.9864
19,262144,0.5,0.707106781186548,2,brute force,405.753999999994
19,262144,0.5,0.707106781186548,10,brute force,865.575999999994
20,262144,0.5,0.707106781186548,2,Knight (original),0.0594300000000658
20,262144,0.5,0.707106781186548,2,Knight (extended),0.127510000000038
20,262144,0.5,0.707106781186548,2,d-a-c,1.21000000000058
20,262144,0.5,0.707106781186548,4,d-a-c,11.665400000001
20,262144,0.5,0.707106781186548,6,d-a-c,68.0093999999997
20,262144,0.5,0.707106781186548,8,d-a-c,253.7268
20,262144,0.5,0.707106781186548,10,d-a-c,426.009600000001
20,262144,0.5,0.707106781186548,2,brute force,444.788999999997
20,262144,0.5,0.707106781186548,10,brute force,872.699000000001
21,262144,0.5,0.707106781186548,2,Knight (original),0.0620300000000134
21,262144,0.5,0.707106781186548,2,Knight (extended),0.126460000000006
21,262144,0.5,0.707106781186548,2,d-a-c,1.25059999999939
21,262144,0.5,0.707106781186548,4,d-a-c,11.6072
21,262144,0.5,0.707106781186548,6,d-a-c,68.0959999999992
21,262144,0.5,0.707106781186548,8,d-a-c,246.1958
21,262144,0.5,0.707106781186548,10,d-a-c,448.438799999999
21,262144,0.5,0.707106781186548,2,brute force,389.853999999999
21,262144,0.5,0.707106781186548,10,brute force,805.614999999998
22,262144,0.5,0.707106781186548,2,Knight (original),0.0572099999999773
22,262144,0.5,0.707106781186548,2,Knight (extended),0.113399999999965
